285 31 
628 285 
839 175 
175 46 
46 839 
881 59 
59 666 
714 59 
759 714 
714 4 
4 759 
4 865 
865 759 
654 4 
707 4 
275 707 
967 275 
275 4 
275 865 
370 816 
962 370 
370 77 
77 103 
103 370 
77 227 
227 103 
987 644 
644 385 
385 987 
396 644 
644 895 
895 396 
296 385 
385 396 
396 296 
699 396 
895 699 
743 555 
555 987 
987 743 
369 244 
244 251 
601 560 
560 168 
560 162 
490 120 
120 261 
998 120 
120 348 
120 670 
242 215 
215 628 
883 215 
917 599 
567 917 
818 917 
980 917 
347 761 
638 347 
347 730 
201 347 
252 347 
781 39 
39 349 
349 781 
884 349 
349 777 
916 672 
672 452 
452 916 
590 128 
128 808 
808 590 
956 206 
206 184 
184 956 
288 808 
808 184 
184 288 
959 732 
732 805 
805 959 
178 1000 
1000 805 
805 178 
537 664 
664 238 
238 537 
238 278 
278 537 
442 664 
537 442 
442 401 
401 664 
720 255 
255 782 
782 720 
905 732 
959 905 
477 720 
720 905 
905 477 
782 905 
316 554 
554 780 
780 316 
780 812 
812 316 
218 9 
9 616 
616 218 
468 218 
218 991 
255 425 
425 782 
363 425 
311 543 
543 96 
96 311 
11 543 
311 11 
576 989 
989 497 
497 576 
616 576 
576 620 
576 310 
310 620 
497 310 
954 920 
920 35 
35 954 
838 920 
954 838 
988 787 
787 645 
645 988 
62 108 
345 62 
62 973 
973 453 
453 62 
345 973 
6 62 
157 62 
429 459 
750 429 
429 358 
143 429 
17 429 
976 345 
528 976 
976 973 
225 945 
453 225 
973 225 
225 719 
530 309 
239 530 
530 976 
528 530 
309 550 
550 299 
530 550 
214 550 
550 528 
257 214 
833 257 
257 341 
341 626 
626 257 
414 351 
351 190 
414 128 
128 351 
590 351 
992 873 
873 590 
590 992 
992 808 
288 992 
126 93 
93 798 
798 126 
13 341 
584 13 
941 328 
328 981 
981 941 
981 33 
33 941 
941 118 
193 941 
501 941 
145 900 
422 145 
33 145 
981 145 
852 265 
663 852 
610 852 
768 926 
926 783 
926 633 
926 662 
662 633 
87 926 
87 91 
91 926 
91 662 
607 205 
791 607 
118 607 
607 270 
327 132 
132 467 
121 132 
132 87 
132 91 
132 777 
777 91 
810 107 
107 907 
907 810 
757 810 
289 18 
438 289 
321 289 
302 289 
609 1000 
178 609 
609 536 
536 1000 
515 725 
725 625 
625 515 
402 515 
625 402 
643 611 
611 914 
914 643 
914 402 
625 914 
258 192 
192 100 
100 258 
489 152 
152 331 
331 489 
331 386 
386 489 
230 152 
152 629 
629 230 
230 30 
656 230 
629 30 
615 896 
896 466 
466 615 
615 984 
899 984 
615 899 
615 406 
198 285 
628 198 
215 198 
215 78 
78 198 
104 198 
356 227 
77 356 
31 461 
461 766 
285 461 
175 229 
229 46 
229 789 
789 46 
330 448 
448 229 
229 330 
122 839 
46 122 
839 933 
933 175 
446 933 
933 693 
933 391 
391 693 
521 760 
666 521 
59 521 
127 520 
520 584 
797 520 
308 385 
296 308 
